Customer_ID,risk_score,risk_bucket,expected_loss,flag_manual_review,flag_credit_freeze
1139,0.07575035602043165,Low Risk,26512.624607151076,False,False
1140,0.8310274704612038,High Risk,58171.922932284266,True,False
1141,0.26214635494300365,Low Risk,7864.390648290109,False,False
1142,0.18442615309651134,Low Risk,18442.615309651133,False,False
1143,0.045033472396365036,Low Risk,9006.694479273006,False,False
1144,0.26984476490915227,Low Risk,5396.895298183045,False,False
1145,0.37800229791682183,Medium Risk,3780.022979168218,False,False
1146,0.13356906103822544,Low Risk,8014.143662293526,False,False
1147,0.1435403607728236,Low Risk,47368.31905503178,False,False
1148,0.6334281936766742,High Risk,88679.9471147344,False,False
1149,0.032726911319715356,Low Risk,11454.418961900374,False,False
1150,0.5255666652838019,Medium Risk,47300.99987554217,False,False
1151,0.2928189589399797,Low Risk,23425.516715198377,False,False
1152,0.5942108250045084,Medium Risk,65363.19075049592,False,False
1153,0.05682611399999064,Low Risk,4546.089119999251,False,False
1154,0.018136038022406903,Low Risk,9068.01901120345,False,False
1155,0.5858620453823077,Medium Risk,11717.240907646154,False,False
1156,0.5877854548395395,Medium Risk,29389.272741976973,False,False
1157,0.1533037317749593,Low Risk,42925.0448969886,False,False
1158,0.061395991978242914,Low Risk,12893.158315431012,False,False
1159,0.4023986265171431,Medium Risk,72431.75277308575,False,False
1160,0.26956634428979404,Low Risk,13478.317214489702,False,False
1161,0.14800072157111668,Low Risk,8880.043294267001,False,False
1162,0.315795440675351,Medium Risk,6315.90881350702,False,False
1163,0.3267335797773456,Medium Risk,35940.693775508014,False,False
1164,0.7248669127195946,High Risk,50740.68389037162,False,False
1165,0.030009465137284967,Low Risk,2400.7572109827975,False,False
1166,0.3823430260381098,Medium Risk,19117.15130190549,False,False
1167,0.08467726626740146,Low Risk,5080.635976044088,False,False
1168,0.1691799091539308,Low Risk,15226.191823853773,False,False
1169,0.047984602757385746,Low Risk,18234.149047806583,False,False
1170,0.817342287695154,High Risk,106254.49740037002,False,False
1171,0.16297073658597322,Low Risk,32594.147317194645,False,False
1172,0.08793783286020508,Low Risk,4396.8916430102545,False,False
1173,0.22528173692763706,Low Risk,78848.60792467296,False,False
1174,0.154075074243799,Low Risk,55467.02672776763,False,False
1175,0.12178868649559212,Low Risk,31665.05848885395,False,False
1176,0.34492521992842107,Medium Risk,48289.53078997895,False,False
1177,0.3611040340309448,Medium Risk,7222.080680618897,False,False
1178,0.2918108096612025,Low Risk,105051.89147803289,False,False
1179,0.37520550043825385,Medium Risk,75041.10008765078,False,False
1180,0.34904958021468807,Medium Risk,97733.88246011265,False,False
1181,0.20254035166413475,Low Risk,20254.035166413476,False,False
1182,0.03395451868900068,Low Risk,13581.807475600272,False,False
1183,0.0242848533770128,Low Risk,5585.516276712944,False,False
1184,0.5833753767130893,Medium Risk,11667.507534261786,False,False
1185,0.16431081946535725,Low Risk,3286.216389307145,False,False
1186,0.4523932929982568,Medium Risk,31667.530509877975,False,False
1187,0.07894749928318508,Low Risk,30789.52472044218,False,False
1188,0.19893855332826912,Low Risk,31830.16853252306,False,False
1189,0.06500746023753853,Low Risk,6500.7460237538535,False,False
1190,0.03841686767300043,Low Risk,4610.024120760051,False,False
1191,0.3340363833885039,Medium Risk,10021.091501655117,False,False
1192,0.17854428958594623,Low Risk,5356.328687578387,False,False
1193,0.10740520366586878,Low Risk,19332.93665985638,False,False
1194,0.06412650818820124,Low Risk,6412.650818820124,False,False
1195,0.05004822567504866,Low Risk,8007.716108007785,False,False
1196,0.23045616691049883,Low Risk,59918.6033967297,False,False
1197,0.3664508783449009,Medium Risk,3664.508783449009,False,False
1198,0.0385772769398718,Low Risk,6943.909849176924,False,False
1199,0.040346033943696714,Low Risk,8069.206788739343,False,False
1200,0.18999589362275698,Low Risk,3799.91787245514,False,False
1201,0.11261765010331379,Low Risk,20271.17701859648,False,False
1202,0.261684474148196,Low Risk,7850.534224445881,False,False
1203,0.7501269601421247,High Risk,75012.69601421246,False,False
1204,0.04287213272026969,Low Risk,14576.525124891696,False,False
1205,0.32455592442862463,Medium Risk,9736.67773285874,False,False
1206,0.21798726423030892,Low Risk,52316.943415274145,False,False
1207,0.10728275960441262,Low Risk,20383.724324838397,False,False
1208,0.25650952416913486,Low Risk,41041.52386706158,False,False
1209,0.05559707701151555,Low Risk,5559.707701151555,False,False
1210,0.07961943000082185,Low Risk,8758.137300090404,False,False
1211,0.0876639122558692,Low Risk,35942.20402490637,False,False
1212,0.3022221736433775,Medium Risk,24177.7738914702,False,False
1213,0.060713319812633185,Low Risk,10928.397566273974,False,False
1214,0.24311104089549382,Low Risk,48622.208179098765,False,False
1215,0.09003260685740605,Low Risk,27910.108125795876,False,False
1216,0.27892312037554895,Low Risk,13946.156018777447,False,False
1217,0.037851055025372476,Low Risk,15518.932560402714,False,False
1218,0.789870918265015,High Risk,39493.545913250746,False,False
1219,0.17856965360738117,Low Risk,16071.268824664305,False,False
1220,0.17406379498597235,Low Risk,8703.189749298617,False,False
1221,0.04813279336841004,Low Risk,11551.87040841841,False,False
1222,0.3228946554482711,Medium Risk,87181.5569710332,False,False
1223,0.09669534007009199,Low Risk,35777.27582593404,False,False
1224,0.45647863985538273,Medium Risk,91295.72797107654,False,False
1225,0.12092196302037969,Low Risk,60460.98151018984,False,False
1226,0.6914618056995607,High Risk,55316.944455964855,False,False
1227,0.05909234951614036,Low Risk,29546.17475807018,False,False
1228,0.10799780254613729,Low Risk,18359.62643284334,False,False
1229,0.08587393413237729,Low Risk,42078.22772486487,False,False
1230,0.07646329521795042,Low Risk,3823.1647608975213,False,False
1231,0.35271467953650526,Medium Risk,10581.440386095157,False,False
1232,0.10621123747624259,Low Risk,25490.69699429822,False,False
1233,0.07436158557629681,Low Risk,22308.475672889042,False,False
1234,0.06747876708931443,Low Risk,8772.239721610875,False,False
1235,0.05571061634407064,Low Risk,14484.760249458366,False,False
1236,0.09897770568075086,Low Risk,19795.541136150172,False,False
1237,0.7679091383853243,High Risk,38395.45691926622,False,False
1238,0.06932943684970864,Low Risk,9012.826790462124,False,False
1239,0.23219575619677305,Low Risk,41795.236115419146,False,False
1240,0.13823437695824964,Low Risk,40087.96931789239,False,False
1241,0.06495448848028472,Low Risk,7794.538617634166,False,False
1242,0.06584484345442533,Low Risk,32922.42172721266,False,False
1243,0.07201085863203345,Low Risk,18002.71465800836,False,False
1244,0.12281079394241537,Low Risk,13509.18733366569,False,False
1245,0.040261379129822854,Low Risk,8857.503408561028,False,False
1246,0.33697561527040165,Medium Risk,70764.87920678435,False,False
1247,0.45773991469174974,Medium Risk,45773.99146917497,False,False
1248,0.818305812128424,High Risk,16366.11624256848,False,False
1249,0.2640047980603527,Low Risk,50160.91163146702,False,False
1250,0.055160455107027384,Low Risk,25925.413900302872,False,False
1251,0.10168746244556291,Low Risk,12202.49549346755,False,False
1252,0.5001622637657991,Medium Risk,70022.71692721188,False,False
1253,0.08415836112050845,Low Risk,11782.170556871184,False,False
1254,0.1911787099706352,Low Risk,49706.464592365155,False,False
1255,0.17204578718505836,Low Risk,27527.325949609338,False,False
1256,0.0879941034596806,Low Risk,4399.7051729840305,False,False
1257,0.24966659608632674,Low Risk,37449.98941294901,False,False
1258,0.47701199419215284,Medium Risk,14310.359825764584,False,False
1259,0.22518165503382817,Low Risk,36029.064805412505,False,False
1260,0.048089128984304036,Low Risk,8656.043217174727,False,False
1261,0.1173811378984654,Low Risk,5869.05689492327,False,False
1262,0.7389967487864131,High Risk,22169.902463592392,False,False
1263,0.2658534397418948,Low Risk,2658.5343974189477,False,False
1264,0.059811515721995306,Low Risk,11962.303144399062,False,False
1265,0.05124115393226421,Low Risk,13835.111561711336,False,False
1266,0.06386509405787341,Low Risk,4470.556584051139,False,False
1267,0.15483271808111487,Low Risk,1548.3271808111488,False,False
1268,0.12120261761869122,Low Risk,27876.602052298982,False,False
1269,0.10213649907491097,Low Risk,30640.94972247329,False,False
1270,0.2966468507560177,Low Risk,50429.96462852301,False,False
1271,0.19136536528253997,Low Risk,40186.726709333394,False,False
1272,0.09485691157920945,Low Risk,21817.089663218172,False,False
1273,0.08634459366425627,Low Risk,9497.90530306819,False,False
1274,0.63790471419147,High Risk,57411.4242772323,False,False
1275,0.15390796313562377,Low Risk,24625.274101699804,False,False
1276,0.3960865835095039,Medium Risk,7921.731670190077,False,False
1277,0.2538548556405784,Low Risk,5077.097112811568,False,False
1278,0.11450538076303518,Low Risk,41221.937074692665,False,False
1279,0.045214773649039086,Low Risk,12660.136621730944,False,False
1280,0.26190122536164584,Low Risk,65475.30634041146,False,False
1281,0.26630647194075596,Low Risk,2663.0647194075596,False,False
1282,0.12498373684952124,Low Risk,13748.211053447336,False,False
1283,0.2552958992452498,Low Risk,51059.179849049964,False,False
1284,0.0677857141717867,Low Risk,10167.857125768007,False,False
1285,0.1474265594836953,Low Risk,14742.65594836953,False,False
1286,0.08599725778927689,Low Risk,15479.50640206984,False,False
1287,0.2629235226171085,Low Risk,7887.7056785132545,False,False
1288,0.16113795298305866,Low Risk,25782.072477289385,False,False
1289,0.22785708653274556,Low Risk,61521.4133638413,False,False
1290,0.2758616272176094,Low Risk,41379.24408264141,False,False
1291,0.10903652336397132,Low Risk,10903.652336397132,False,False
1292,0.3596298357394318,Medium Risk,17981.49178697159,False,False
1293,0.05898810709451747,Low Risk,8258.334993232445,False,False
1294,0.03474812420788247,Low Risk,9729.474778207092,False,False
1295,0.5719838726016071,Medium Risk,51478.54853414464,False,False
1296,0.06483142552788024,Low Risk,6483.142552788024,False,False
1297,0.09921751842918576,Low Risk,12898.277395794148,False,False
1298,0.03461821674685263,Low Risk,692.3643349370526,False,False
1299,0.07704793054276701,Low Risk,13098.148192270392,False,False
1300,0.7588687946209786,High Risk,273192.7660635523,False,False
1301,0.06802629581005318,Low Risk,14285.522120111167,False,False
1302,0.029734591382535733,Low Risk,5946.918276507146,False,False
1303,0.1566890227673188,Low Risk,7834.45113836594,False,False
1304,0.044281046195498046,Low Risk,8413.398777144628,False,False
1305,0.633300719285538,High Risk,12666.01438571076,False,False
1306,0.7053138271819638,High Risk,63478.24444637674,False,False
1307,0.07606166557129745,Low Risk,3803.0832785648727,False,False
1308,0.16835401050798152,Low Risk,3367.0802101596305,False,False
1309,0.05169091503089852,Low Risk,19642.547711741438,False,False
1310,0.3547856583861676,Medium Risk,106435.69751585028,False,False
1311,0.1490184595745582,Low Risk,11921.476765964655,False,False
1312,0.03820548555877635,Low Risk,4966.713122640926,False,False
1313,0.28020356786164796,Low Risk,42030.53517924719,False,False
1314,0.29681909556663577,Low Risk,17809.145733998146,False,False
1315,0.5740239172655042,Medium Risk,28701.195863275207,False,False
1316,0.05355398806956136,Low Risk,24099.29463130261,False,False
1317,0.310039419454032,Medium Risk,46505.912918104805,False,False
1318,0.7862128242684605,High Risk,23586.384728053814,False,False
1319,0.6360331344126856,High Risk,178089.27763555196,False,False
1320,0.09730526806770387,Low Risk,13622.737529478542,False,False
1321,0.44284659745725014,Medium Risk,92997.78546602253,False,False
1322,0.11869951920748231,Low Risk,15430.937496972701,False,False
1323,0.1933566269675288,Low Risk,46405.59047220692,False,False
1324,0.11191151970283574,Low Risk,16786.727955425362,False,False
1325,0.033207989126435015,Low Risk,14943.595106895757,False,False
1326,0.0538517393143692,Low Risk,26925.8696571846,False,False
1327,0.056454028696687183,Low Risk,6209.94315663559,False,False
1328,0.7945076479992329,High Risk,39725.38239996164,True,False
1329,0.40599686733375556,Medium Risk,89319.31081342623,False,False
1330,0.0555811564243325,Low Risk,12783.665977596474,False,False
1331,0.3272394755359342,Medium Risk,19634.36853215605,False,False
1332,0.09008364792621452,Low Risk,18016.729585242905,False,False
1333,0.1314100786389471,Low Risk,23653.814155010477,False,False
1334,0.23424359778627818,Low Risk,46848.71955725564,False,False
1335,0.10638523173971312,Low Risk,5319.261586985656,False,False
1336,0.582125681341213,Medium Risk,139710.1635218911,False,False
1337,0.05681509362579329,Low Risk,3977.0565538055303,False,False
1338,0.1730630534945512,Low Risk,8653.15267472756,False,False
1339,0.15492353584279,Low Risk,38730.8839606975,False,False
1340,0.2057556843447922,Low Risk,41151.136868958434,False,False
1341,0.022700730910980467,Low Risk,11350.365455490233,False,False
1342,0.230561677035632,Low Risk,16139.317392494238,False,False
1343,0.09264431002860031,Low Risk,14823.08960457605,False,False
1344,0.565604106774555,Medium Risk,141401.02669363873,False,False
1345,0.04492141220693969,Low Risk,8984.282441387937,False,False
1346,0.45268277575121624,Medium Risk,135804.83272536486,False,False
1347,0.026170695995927744,Low Risk,8112.9157587376,False,False
1348,0.053733532716777006,Low Risk,7522.694580348781,False,False
1349,0.06611634974166647,Low Risk,18512.57792766661,False,False
1350,0.07798962180213116,Low Risk,15597.924360426232,False,False
1351,0.2004604900919522,Low Risk,10023.02450459761,False,False
1352,0.025278271973433592,Low Risk,13144.701426185467,False,False
1353,0.01971918464349825,Low Risk,1577.53477147986,False,False
1354,0.07468694782343359,Low Risk,9709.303217046367,False,False
1355,0.25667378334265123,Low Risk,17967.164833985586,False,False
1356,0.1021073466747892,Low Risk,15316.10200121838,False,False
1357,0.22689257713259112,Low Risk,31764.960798562755,False,False
1358,0.2741324847600531,Low Risk,5482.649695201062,False,False
1359,0.032260491543445284,Low Risk,5806.888477820151,False,False
1360,0.12037317083666395,Low Risk,14444.780500399675,False,False
1361,0.03998439894120713,Low Risk,18792.667502367352,False,False
1362,0.1990210105438578,Low Risk,51745.462741403026,False,False
1363,0.20078628142643137,Low Risk,10039.314071321569,False,False
1364,0.07526129172292344,Low Risk,7526.129172292343,False,False
1365,0.08321186023641072,Low Risk,6656.948818912858,False,False
1366,0.13316567102021518,Low Risk,21306.50736323443,False,False
1367,0.0385928896418498,Low Risk,8104.506824788458,False,False
1368,0.06577650754860556,Low Risk,13155.301509721112,False,False
1369,0.2086491192838445,Low Risk,18778.420735546006,False,False
1370,0.6606973172276266,High Risk,33034.86586138133,False,False
1371,0.23577138452009747,Low Risk,28292.566142411695,False,False
1372,0.17753224419949706,Low Risk,24854.514187929588,False,False
1373,0.1945796970221497,Low Risk,38915.93940442994,False,False
1374,0.3511394847871338,Medium Risk,80762.08150104077,False,False
1375,0.05258712490273458,Low Risk,18405.4937159571,False,False
1376,0.22806833668761148,Low Risk,34210.250503141724,False,False
1377,0.05957216250131783,Low Risk,6552.937875144961,False,False
1378,0.04873154576639959,Low Risk,24365.772883199796,False,False
1379,0.24696363462684942,Low Risk,7408.909038805483,False,False
1380,0.11711392152025442,Low Risk,10540.252936822897,False,False
1381,0.2494152992547182,Low Risk,22447.37693292464,False,False
1382,0.09573992527733999,Low Risk,15318.388044374398,False,False
1383,0.1864950107626887,Low Risk,3729.900215253774,False,False
1384,0.3458850112110908,Medium Risk,24211.950784776353,False,False
1385,0.15344572508160467,Low Risk,9206.74350489628,False,False
1386,0.08298435085335157,Low Risk,4979.061051201094,False,False
1387,0.04429924196266489,Low Risk,10188.825651412924,False,False
1388,0.22654147448571002,Low Risk,4530.8294897142005,False,False
1389,0.16445312943093898,Low Risk,8222.656471546949,False,False
1390,0.043577463773117345,Low Risk,6536.619565967601,False,False
1391,0.07911917607505756,Low Risk,10285.492889757483,False,False
1392,0.6506421983729789,High Risk,6506.421983729789,False,False
1393,0.18812195499268541,Low Risk,9406.097749634271,False,False
1394,0.07210793501808693,Low Risk,5047.555451266086,False,False
1395,0.12545295284025998,Low Risk,3763.5885852077995,False,False
1396,0.21765381566227365,Low Risk,4353.076313245473,False,False
1397,0.09457004938740879,Low Risk,9457.004938740878,False,False
1398,0.13387059599807383,Low Risk,29451.53111957624,False,False
1399,0.06437687406082446,Low Risk,19956.830958855582,False,False
1400,0.251963143790966,Low Risk,75588.94313728981,False,False
1401,0.5184900672958006,Medium Risk,10369.801345916012,False,False
1402,0.8391976271929715,High Risk,67135.81017543773,False,False
1403,0.10624768218006583,Low Risk,21249.536436013168,False,False
1404,0.6695733655977719,High Risk,220959.21064726473,False,False
1405,0.3184569540915196,Medium Risk,63691.39081830392,False,False
1406,0.05557278518881233,Low Risk,8891.645630209974,False,False
1407,0.12529742988217407,Low Risk,25059.485976434815,False,False
1408,0.0848010376436448,Low Risk,17808.21790516541,False,False
1409,0.03928216495879014,Low Risk,9427.719590109633,False,False
1410,0.12371616134443751,Low Risk,42063.49485710875,False,False
1411,0.5351780946469236,Medium Risk,16055.342839407707,False,False
1412,0.3116123649668058,Medium Risk,31161.236496680576,False,False
1413,0.1385635294878085,Low Risk,6928.176474390425,False,False
1414,0.22213699041491397,Low Risk,22213.699041491396,False,False
1415,0.04521325939376736,Low Risk,22606.62969688368,False,False
1416,0.7789408011595912,High Risk,15578.816023191825,False,False
1417,0.09987878289373679,Low Risk,12984.241776185783,False,False
1418,0.22031685898001538,Low Risk,39657.034616402765,False,False
1419,0.08299668812265397,Low Risk,19919.20514943695,False,False
1420,0.21905265512554417,Low Risk,10952.63275627721,False,False
1421,0.26825049215550867,Low Risk,53650.09843110173,False,False
1422,0.3228812982535405,Medium Risk,109779.64140620377,False,False
1423,0.07014656531879294,Low Risk,7716.122185067224,False,False
1424,0.625679462746057,High Risk,31283.97313730285,False,False
1425,0.13054208874970705,Low Risk,2610.841774994141,False,False
1426,0.06204410192452135,Low Risk,4963.528153961708,False,False
1427,0.06405987041710111,Low Risk,13452.572787591233,False,False
1428,0.04920787665794041,Low Risk,7381.181498691061,False,False
1429,0.12295825968480321,Low Risk,36887.47790544097,False,False
1430,0.09195650088980302,Low Risk,27586.950266940905,False,False
1431,0.07926090776966527,Low Risk,6340.872621573221,False,False
1432,0.0419512203347821,Low Risk,9648.780676999884,False,False
1433,0.1531382473122412,Low Risk,12251.059784979298,False,False
1434,0.08800212942115684,Low Risk,24640.596237923917,False,False
1435,0.2776125536612419,Low Risk,44418.0085857987,False,False
1436,0.2097905519964629,Low Risk,4195.811039929258,False,False
1437,0.08421705909189557,Low Risk,11790.38827286538,False,False
1438,0.13158821433933043,Low Risk,1315.8821433933044,False,False
1439,0.12012389854434846,Low Risk,19219.823767095753,False,False
1440,0.059566152213773996,Low Risk,10721.90739847932,False,False
1441,0.29281815746882994,Low Risk,23425.452597506395,False,False
1442,0.21467803822292353,Low Risk,10733.901911146177,False,False
1443,0.1089606235293472,Low Risk,19612.912235282496,False,False
1444,0.039340263996126404,Low Risk,3934.0263996126405,False,False
1445,0.31976602641436475,Medium Risk,19185.961584861885,False,False
1446,0.36248761910653793,Medium Risk,10874.628573196138,False,False
1447,0.7385381585892652,High Risk,14770.763171785304,False,False
1448,0.2889194096643776,Low Risk,23113.55277315021,False,False
1449,0.08133108393606847,Low Risk,18706.14930529575,False,False
1450,0.0616298858245101,Low Risk,9860.781731921616,False,False
1451,0.10774410153996476,Low Risk,50639.727723783435,False,False
1452,0.6424820263870435,High Risk,64248.20263870435,False,False
1453,0.052095592399361686,Low Risk,10419.118479872337,False,False
1454,0.09948428149417425,Low Risk,16912.32785400962,False,False
1455,0.6695894578334047,High Risk,26783.57831333619,False,False
1456,0.05984356216085935,Low Risk,8378.098702520309,False,False
1457,0.043709769818467595,Low Risk,8741.953963693519,False,False
1458,0.049725591598178874,Low Risk,2486.2795799089436,False,False
1459,0.027452830094652294,Low Risk,14824.528251112239,False,False
1460,0.06821920758939586,Low Risk,15690.417745561046,False,False
1461,0.2879640241752848,Low Risk,109426.32918660823,False,False
1462,0.08788461342672693,Low Risk,30759.614699354424,False,False
1463,0.1428489981237908,Low Risk,7142.449906189539,False,False
1464,0.14108520630722404,Low Risk,11286.816504577924,False,False
1465,0.14886088957807808,Low Risk,22329.133436711712,False,False
1466,0.17792912040728232,Low Risk,5337.873612218469,False,False
1467,0.09522402308024182,Low Risk,16188.083923641108,False,False
1468,0.021530308650747843,Low Risk,4951.970989672004,False,False
1469,0.13613798414789144,Low Risk,27227.596829578288,False,False
1470,0.11493284976513515,Low Risk,2298.656995302703,False,False
1471,0.42478186668199186,Medium Risk,8495.637333639837,False,False
1472,0.07742570706820659,Low Risk,34067.3111100109,False,False
1473,0.2109323503374136,Low Risk,46405.11707423099,False,False
1474,0.34778919971744954,Medium Risk,10433.675991523487,False,False
1475,0.7637477519675752,High Risk,61099.820157406015,False,False
1476,0.43134355358955123,Medium Risk,43134.35535895512,False,False
1477,0.14879291423154703,Low Risk,11903.433138523762,False,False
1478,0.09352346380409701,Low Risk,29927.508417311044,False,False
1479,0.13249296716403214,Low Risk,23848.734089525784,False,False
1480,0.317558441282781,Medium Risk,95267.5323848343,False,False
1481,0.16324946985653963,Low Risk,4897.484095696189,False,False
1482,0.8378216393597463,High Risk,50269.29836158478,True,False
1483,0.22296616808785663,Low Risk,11148.308404392832,False,False
1484,0.1392078628564996,Low Risk,12528.707657084964,False,False
1485,0.5158725162779524,Medium Risk,103174.50325559048,False,False
1486,0.087302668286806,Low Risk,17460.5336573612,False,False
1487,0.16777273867594486,Low Risk,10066.364320556691,False,False
1488,0.03919374372456794,Low Risk,7838.748744913587,False,False
1489,0.1114648140090688,Low Risk,21178.31466172307,False,False
1490,0.12935260924064582,Low Risk,6467.630462032291,False,False
1491,0.06969245464057441,Low Risk,16029.264567332115,False,False
1492,0.25952474664393305,Low Risk,93428.90879181589,False,False
1493,0.1087728665584729,Low Risk,9789.557990262561,False,False
1494,0.29003663037012,Low Risk,52206.5934666216,False,False
1495,0.16008495157475539,Low Risk,11205.946610232877,False,False
1496,0.27104211053796806,Low Risk,5420.8422107593615,False,False
1497,0.15290942816000197,Low Risk,7645.471408000099,False,False
1498,0.10512624175578886,Low Risk,12615.149010694662,False,False
1499,0.02698503553214747,Low Risk,6476.408527715393,False,False
1500,0.15675597111234874,Low Risk,36053.87335584021,False,False
1501,0.23855097555488175,Low Risk,14313.058533292906,False,False
1502,0.6740863511508713,High Risk,13481.727023017427,False,False
1503,0.1516313524801392,Low Risk,45489.40574404176,False,False
1504,0.3244432436981522,Medium Risk,35688.756806796744,False,False
1505,0.5659831218160147,Medium Risk,28299.156090800738,False,False
1506,0.14296531729554227,Low Risk,22874.450767286762,False,False
1507,0.8519208097896137,High Risk,42596.040489480685,True,False
1508,0.21467521625524413,Low Risk,21467.521625524412,False,False
1509,0.06813538358338347,Low Risk,13627.076716676695,False,False
1510,0.3061044718409143,Medium Risk,27549.40246568229,False,False
1511,0.08419561426612976,Low Risk,26942.596565161522,False,False
1512,0.16461987045869322,Low Risk,19754.384455043186,False,False
1513,0.11724526605063558,Low Risk,1172.4526605063559,False,False
1514,0.18031972185974257,Low Risk,14425.577748779406,False,False
1515,0.03432554895621844,Low Risk,12357.197624238639,False,False
1516,0.11256905514379598,Low Risk,39399.16930032859,False,False
1517,0.10905819944676341,Low Risk,16358.729917014512,False,False
1518,0.19174141480231932,Low Risk,11504.484888139159,False,False
1519,0.1761349899268311,Low Risk,14090.799194146488,False,False
1520,0.13887618924219736,Low Risk,4166.285677265921,False,False
1521,0.1586765341682257,Low Risk,74577.97105906607,False,False
1522,0.05944602781434093,Low Risk,3566.7616688604558,False,False
1523,0.21255428504180743,Low Risk,34008.685606689185,False,False
1524,0.1062354123031977,Low Risk,11685.895353351747,False,False
1525,0.053855024914076136,Low Risk,14002.306477659795,False,False
1526,0.0781686947049817,Low Risk,20323.86062329524,False,False
1527,0.01816676816183519,Low Risk,6176.701175023965,False,False
1528,0.23502658844788732,Low Risk,2350.265884478873,False,False
1529,0.09275260875324116,Low Risk,11130.313050388939,False,False
1530,0.13350005494458908,Low Risk,6675.002747229454,False,False
1531,0.0909522003303309,Low Risk,2728.566009909927,False,False
1532,0.06474451830793017,Low Risk,10359.122929268828,False,False
1533,0.20580624650429868,Low Risk,53509.62409111766,False,False
1534,0.08239483478710075,Low Risk,23894.502088259218,False,False
1535,0.5871547286166638,Medium Risk,29357.736430833193,False,False
1536,0.08873855977261524,Low Risk,8873.855977261524,False,False
1537,0.10350085502509086,Low Risk,5175.042751254543,False,False
1538,0.11341725280308888,Low Risk,18146.76044849422,False,False
1539,0.04732294237678147,Low Risk,11830.735594195367,False,False
1540,0.2041873213794545,Low Risk,10209.366068972726,False,False
1541,0.45660896320924305,Medium Risk,109586.15117021833,False,False
1542,0.8269630278772779,High Risk,24808.890836318336,True,False
1543,0.18392035965817255,Low Risk,3678.407193163451,False,False
1544,0.2973278776170944,Low Risk,101091.4783898121,False,False
1545,0.1497996125467691,Low Risk,46437.87988949842,False,False
1546,0.04038235170710969,Low Risk,14133.82309748839,False,False
1547,0.29171492376221314,Low Risk,46674.3878019541,False,False
1548,0.1263490795356251,Low Risk,6317.453976781255,False,False
1549,0.19806153749516636,Low Risk,61399.07662350157,False,False
1550,0.28894586243603976,Low Risk,37562.96211668517,False,False
1551,0.18742692665413138,Low Risk,9371.34633270657,False,False
1552,0.1007524299712047,Low Risk,50376.21498560235,False,False
1553,0.14547168689503806,Low Risk,7273.584344751903,False,False
1554,0.11707299580708475,Low Risk,10536.569622637628,False,False
1555,0.03918142515544357,Low Risk,8228.099282643148,False,False
1556,0.2221364288292129,Low Risk,51091.378630718966,False,False
1557,0.12661555906149136,Low Risk,25323.11181229827,False,False
1558,0.24180069924301922,Low Risk,16926.048947011346,False,False
1559,0.8042236258382717,High Risk,32168.94503353087,False,False
1560,0.09601461965987744,Low Risk,20163.07012857426,False,False
1561,0.12691085897500332,Low Risk,63455.42948750166,False,False
1562,0.3163374730134769,Medium Risk,15816.873650673846,False,False
1563,0.1737503313173218,Low Risk,1737.503313173218,False,False
1564,0.06560200824148921,Low Risk,29520.903708670143,False,False
1565,0.08144187473297185,Low Risk,35020.00613517789,False,False
1566,0.10393454970934189,Low Risk,18708.21894768154,False,False
1567,0.09005749973032753,Low Risk,45028.749865163765,False,False
1568,0.18408658023709623,Low Risk,1840.8658023709622,False,False
1569,0.05193523923243717,Low Risk,14541.866985082406,False,False
1570,0.10466386940001711,Low Risk,6279.832164001026,False,False
1571,0.10558199758667602,Low Risk,29562.959324269286,False,False
1572,0.22450768067166083,Low Risk,47146.61294104877,False,False
1573,0.6991664066392111,High Risk,69916.64066392112,False,False
1574,0.235588045503589,Low Risk,47117.6091007178,False,False
1575,0.20946651791358825,Low Risk,4189.330358271765,False,False
1576,0.2963419689858182,Low Risk,2963.419689858182,False,False
1577,0.028027429975458228,Low Risk,14013.714987729114,False,False
1578,0.38091239877674066,Medium Risk,11427.37196330222,False,False
1579,0.5823495144505529,Medium Risk,5823.495144505529,False,False
1580,0.1290424144707859,Low Risk,41293.57263065149,False,False
1581,0.4636126666321178,Medium Risk,23180.63333160589,False,False
1582,0.1045596817979845,Low Risk,5227.984089899225,False,False
1583,0.12964045058647872,Low Risk,6482.0225293239355,False,False
1584,0.19978204008194353,Low Risk,29967.30601229153,False,False
1585,0.08492281474111957,Low Risk,18683.019243046307,False,False
1586,0.09979294140878305,Low Risk,8981.364726790474,False,False
1587,0.03597508515184556,Low Risk,4317.010218221467,False,False
1588,0.033455266719844466,Low Risk,10705.68535035023,False,False
1589,0.0671642849322149,Low Risk,16119.428383731574,False,False
1590,0.16079982915821905,Low Risk,17687.981207404096,False,False
1591,0.1619900080758971,Low Risk,22678.601130625597,False,False
1592,0.10733644164002804,Low Risk,8586.915331202243,False,False
1593,0.10394570601472548,Low Risk,15591.855902208823,False,False
1594,0.08877124403514154,Low Risk,7989.411963162739,False,False
1595,0.10411462394464403,Low Risk,5205.731197232201,False,False
1596,0.033669457491361326,Low Risk,12121.004696890077,False,False
1597,0.047096197251511214,Low Risk,18838.478900604485,False,False
1598,0.15213715858107715,Low Risk,7606.857929053857,False,False
1599,0.14478421029452285,Low Risk,18821.94733828797,False,False
1600,0.08172010249975728,Low Risk,4086.005124987864,False,False
1601,0.10405590077855449,Low Risk,21851.739163496444,False,False
1602,0.22928771665179526,Low Risk,13757.262999107716,False,False
